Filename,Hu_Moment_1,Hu_Moment_2,Hu_Moment_3,Hu_Moment_4,Hu_Moment_5,Hu_Moment_6,Hu_Moment_7,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0_100_1.jpg,2.300910357332396,7.753921341252491,10.22230009077994,9.555583572382918,-19.53005548639375,13.616068085789756,19.688206274725648,955.0,100.0,113.0,141.0,149.0,414.0,918.0,1381.0,1553.0,346.0,346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,69.0,56.0,65.0,126.0,249.0,281.0,545.0,1262.0,73.0
10_100_1.jpg,2.302267887960386,7.208321800386338,10.369277932848238,10.053364636777422,-20.26480040918917,14.030005467346413,-21.903741097061033,1034.0,117.0,90.0,102.0,122.0,417.0,1218.0,1135.0,1655.0,225.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,61.0,65.0,67.0,120.0,177.0,200.0,513.0,1441.0,82.0
11_100_1.jpg,2.2947978285498185,7.102772882757075,10.216701555336442,10.234738430698485,-21.196898908176745,-14.406233709724276,-20.467893530998264,974.0,123.0,91.0,94.0,134.0,435.0,1240.0,1132.0,1724.0,240.0,385.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,57.0,64.0,64.0,113.0,168.0,192.0,514.0,1359.0,79.0
12_100_1.jpg,2.3178181407470255,7.154751417289999,10.294985881743514,9.823468047150662,-20.122797455008577,13.415371836869785,19.969973819035275,1061.0,115.0,90.0,94.0,145.0,414.0,1249.0,1119.0,1760.0,222.0,363.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,73.0,60.0,59.0,117.0,137.0,195.0,493.0,1263.0,150.0
13_100_1.jpg,2.304770697515473,7.039758748340374,10.17199577202164,10.201515938053918,-21.384235402923753,13.72732804413726,20.390495352606514,1090.0,113.0,84.0,94.0,161.0,416.0,1264.0,1112.0,1852.0,243.0,372.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,59.0,63.0,71.0,90.0,138.0,204.0,486.0,1233.0,125.0
14_100_1.jpg,2.309271542491214,7.063157935336292,10.232456587317339,9.583596125500083,-20.620188172095936,13.118442065923624,19.49282703773973,1053.0,111.0,86.0,96.0,175.0,418.0,1227.0,1152.0,1651.0,292.0,360.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,79.0,66.0,65.0,77.0,149.0,205.0,459.0,1361.0,126.0
15_100_1.jpg,2.3206875973733108,7.039328511184519,10.256575012745015,9.625828446627565,19.69854224918919,13.356709894380462,19.738371961932213,1093.0,111.0,89.0,97.0,152.0,420.0,1262.0,1140.0,1712.0,253.0,336.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,79.0,61.0,72.0,74.0,169.0,189.0,403.0,1313.0,156.0
16_100_1.jpg,2.303077525290355,6.933980844482641,10.155639306794418,9.663065519170226,19.59146903413404,13.639277800690516,20.1102909519661,979.0,107.0,101.0,92.0,144.0,426.0,1242.0,1214.0,1693.0,213.0,295.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,66.0,75.0,75.0,76.0,175.0,214.0,450.0,1337.0,141.0
17_100_1.jpg,2.323297298232779,6.97780088930556,10.255747187886453,9.581973981085,19.71750081190353,13.25875082498603,19.600715026791832,1133.0,106.0,79.0,86.0,144.0,421.0,1230.0,1243.0,1760.0,238.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,81.0,75.0,73.0,84.0,191.0,206.0,414.0,1170.0,145.0
18_100_1.jpg,2.3305412626908217,6.967288229018424,10.259123235590476,9.458363995934622,19.35286678156932,13.452632146191528,19.72642533257243,1066.0,91.0,85.0,93.0,143.0,387.0,1228.0,1128.0,1743.0,193.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,79.0,69.0,79.0,100.0,207.0,180.0,462.0,1282.0,152.0
19_100_1.jpg,2.3298215965157567,6.919466244384345,10.244256266018057,9.411682692926746,19.283777185636538,13.386147023532015,19.607375943310224,1002.0,100.0,76.0,93.0,145.0,394.0,1279.0,1140.0,1818.0,198.0,328.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,75.0,70.0,76.0,123.0,185.0,152.0,474.0,1195.0,117.0
1_100_1.jpg,2.3132380864243527,7.649942211791075,10.426215121607626,9.737693004246163,-19.863219008724347,-14.618146264414925,-20.189842570871075,1107.0,91.0,115.0,121.0,161.0,401.0,977.0,1326.0,1536.0,372.0,376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,60.0,70.0,70.0,125.0,204.0,264.0,528.0,1281.0,61.0
20_100_1.jpg,2.3285063695777084,6.894219085143236,10.24600774402466,9.515730960675409,19.414469397519536,13.756245984946304,19.947799596592848,1005.0,99.0,84.0,87.0,159.0,377.0,1249.0,1144.0,1739.0,192.0,358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,66.0,76.0,82.0,135.0,172.0,173.0,494.0,1221.0,149.0
